sub1,sub2,sub3,sub4,sub5
3805.695682,57.4294632,221.7102716,60.6931604,26.1814234
3807.28909,50.6359418,162.8989068,116.4535622,187.9624998
3808.778274,41.7344332,214.1319841,186.1535151,241.2317944
3810.174746,30.9912853,192.0489937,268.40434,190.990635
3811.631957,20.9110551,144.2728012,345.5239517,133.2402349
3813.150282,11.4637207,170.4818552,417.3998951,26.2442471
3814.660949,1.5752777,144.1346604,491.8535877,-43.54447422
3816.200701,-8.1665753,131.7075982,564.5980955,-63.84981873
3817.655941,-19.7054983,128.2983257,648.5857102,-132.5544781
3819.016643,-33.2092632,105.8990822,744.8952268,-230.3816886
3820.36821,-47.2557458,97.13612931,843.6621609,-288.3107544
3821.683514,-62.3128706,90.1515071,947.9253866,-315.157537
3823.035317,-76.6651093,61.0021397,1024.474832,-345.917179
3824.439151,-90.0112295,60.15293071,1068.905618,-368.9564706
3825.840194,-103.518251,40.13035252,1099.021508,-364.2138039
3827.260842,-116.6744088,7.39351405,1104.959365,-333.2193118
3828.677132,-130.1754305,21.34215052,1103.580824,-185.3246755
3830.084695,-144.114819,33.40327716,1095.791727,94.09511893
3831.51547,-157.6914718,-63.69444645,1064.142178,236.64827
3832.964554,-171.0480319,-11.08688767,1011.632618,248.4277481
3834.343725,-186.0134611,-56.49426637,966.0811826,320.81282
3835.649874,-202.6367747,-67.7015686,927.2053485,402.303121
3836.922313,-220.1307415,-80.08491689,883.1430557,439.1802891
3838.138325,-238.9623016,-96.18564977,840.4597496,450.5498775
3839.357154,-257.8642193,-125.2766384,777.6488284,415.6248748
3840.582839,-276.7536184,-123.4696992,692.8979788,325.7125003
3841.766717,-296.653813,-162.6831506,602.0266777,264.8135682
3842.921672,-317.2885883,-187.6868893,499.8939709,231.659834
3844.220126,-336.0071431,-179.1499596,404.5872301,149.979747
3845.673696,-352.6625603,-197.9963948,319.3938809,34.38137815
3847.210401,-368.3070953,-252.1314513,231.8809029,-49.8527573
3848.878455,-382.2083868,-264.2727892,147.484756,-109.1420353
3850.566806,-396.1425972,-263.1119058,59.1022233,-116.5945266
