Power,100mspd,10mspd,Pre,Hum,Cloud,10mdir,Temp,Irra,Rain,100mdir
10.93943777,7.6663,6.4911,101272.0024,81.2298,0.29995,41.8678,288.6294,871.8102,0,42.4502
11.12182233,7.7356,6.3598,101255.7188,82.0991,0.36719,40.473,288.5998,863.5061,0,41.2883
11.39605711,7.8398,6.1897,101237.9401,82.8649,0.37971,39.1564,288.5796,850.6981,0,40.2984
11.70555818,7.9574,6.0022,101218.2762,83.5146,0.3458,37.8733,288.5742,833.6257,0,39.4549
11.97874024,8.0612,5.8251,101196.3902,84.0338,0.28157,36.5196,288.5891,812.5506,0,38.6586
6.17,8.1252,5.6869,101171.9453,84.4082,0.20313,35.0057,288.6297,787.7344,0,37.8045
5.81,8.1321,5.6096,101145.0511,84.6406,0.12585,33.3126,288.6991,759.4292,0,36.8191
5.51,8.0976,5.5833,101117.6025,84.8041,0.062263,31.6209,288.7908,727.848,0,35.7814
6.68,8.0445,5.5887,101091.9405,84.9888,0.024189,30.1453,288.8956,693.1942,0,34.819
6.75,7.994,5.6044,101070.4063,85.2851,0.023438,29.0741,289.0048,655.6711,0,34.0737
7.5,7.963,5.6138,101054.6372,85.7506,0.066128,28.5039,289.1103,615.433,0,33.6495
8.58,7.9522,5.6219,101043.4556,86.3132,0.13561,28.2494,289.2079,572.4379,0,33.4536
7.23,7.9593,5.64,101034.9797,86.8681,0.20956,28.0611,289.2946,526.5947,0,33.3391
8.76,7.9823,5.6799,101027.3281,87.3105,0.26563,27.6934,289.3671,477.8122,0,33.1575
9.66,8.0163,5.7455,101019.2417,87.5627,0.28872,26.9653,289.4235,426.2198,0,32.786
9.46,8.0451,5.8069,101011.9513,87.6549,0.29274,25.9108,289.4665,372.8276,0,32.1985
9.6,8.0495,5.8258,101007.3102,87.6443,0.29883,24.5905,289.5,318.8664,0,31.3874
9.96,8.0111,5.7637,101007.1719,87.5882,0.32813,23.0196,289.5278,265.5667,0,30.3347
10.01,7.9195,5.5983,101012.7451,87.5346,0.39325,21.1646,289.5531,214.1751,0,29.025
8.78,7.7944,5.3696,101022.6603,87.4942,0.47272,19.0038,289.5749,166.0026,0,27.5119
9.39,7.6625,5.1334,101034.9036,87.4687,0.53653,16.5791,289.5918,122.376,0,25.8838
9.44,7.5487,4.9433,101047.4609,87.4595,0.55469,14.0363,289.6019,84.6222,0,24.2549
9.72,7.4708,4.8391,101058.8193,87.4636,0.50914,11.6272,289.605,53.803,0,22.7348
10.09,7.4245,4.8122,101069.47,87.4593,0.42967,9.5552,289.6058,29.919,0,21.3147
11.33,7.4005,4.8421,101080.4052,87.4204,0.35802,7.9511,289.6103,12.7054,0,19.9453
13.3,7.3906,4.9081,101092.6172,87.3205,0.33594,6.8859,289.6244,0,0,18.5691
12.58,7.3891,4.9915,101106.8104,87.1453,0.39076,6.3399,289.6519,0,0,17.1521
11.47,7.3973,5.0785,101122.5379,86.9281,0.49221,6.0958,289.6871,0,0,15.7791
10.63,7.4174,5.1574,101139.0648,86.7141,0.5956,5.901,289.7222,0,0,14.566
10.17,7.4503,5.2165,101155.6563,86.5485,0.65625,5.5159,289.7493,0,0,13.6277
14.68,7.4953,5.2487,101171.5065,86.4675,0.64205,4.7839,289.7628,0,0,13.0434
14.52,7.5482,5.2618,101185.5259,86.4709,0.57122,3.8531,289.7663,0,0,12.7593
16.06,7.6045,5.2661,101196.5538,86.5492,0.47454,2.9472,289.7658,0,0,12.6887
13.28,7.6601,5.2711,101203.4297,86.6932,0.38281,2.2951,289.7672,0,0,12.7459
12.67,7.7141,5.2846,101205.4046,86.8968,0.32032,2.0821,289.7761,0,0,12.8702
13.86,7.7774,5.3134,101203.3762,87.1676,0.28541,2.3024,289.7975,0,0,13.0898
12.64,7.8638,5.3645,101198.6539,87.5164,0.26989,2.8966,289.8356,0,0,13.4519
11.54,7.9876,5.4455,101192.5469,87.9541,0.26563,3.7956,289.8952,0,0,13.9974
12.21665602,8.1516,5.5568,101185.7352,88.4502,0.26806,4.895,289.9744,0,0,14.7306
12.77,8.3114,5.669,101176.3814,88.8087,0.28715,5.9986,290.0461,0,0,15.5524
12.33,8.4103,5.7056,101162.0185,88.7921,0.3365,6.9248,290.0768,0,0,16.3643
12.14,8.3906,5.7056,101140.1797,88.163,0.42969,7.5212,290.0331,0,0,17.0942
13.17,8.2178,5.64,101109.5726,86.8063,0.57229,7.667,289.8962,0,0,17.6774
13.01,7.9507,5.4782,101073.6023,85.0966,0.73785,7.3424,289.7058,0,0,18.004
12.54,7.6715,5.3141,101036.8484,83.5309,0.89191,6.5376,289.5161,0,0,17.9109
13.25,7.4638,5.2062,101003.8906,82.6062,1,5.2658,289.3812,0,0,17.2059
14.39,7.392,5.197,100978.2684,82.6685,1,3.6345,289.3406,0,0,15.7982
13.64,7.4335,5.2622,100959.361,83.4604,1,1.8846,289.3739,0,0,13.9538
11.82,7.5409,5.3589,100945.5074,84.5734,0.97977,0.23744,289.4456,0,0,12.0155
9.55,7.6617,5.4424,100935.0469,85.5991,0.9375,358.8472,289.5205,0,0,10.2721
10.1,7.7494,5.4771,100926.2401,86.2384,0.91645,357.7949,289.5706,0,0,8.9122
6.67,7.7951,5.4682,100917.0349,86.6299,0.91462,357.0726,289.597,0,0,7.9568
6.54,7.8,5.4319,100905.3005,87.0213,0.92423,356.6745,289.6086,0,0,7.4026
6.86,7.7668,5.3844,100888.9063,87.6606,0.9375,356.6117,289.6138,0,0,7.2602
7.04,7.7001,5.3394,100866.7273,88.7125,0.94829,356.8587,289.6194,0,0,7.5078
8.17,7.6089,5.2963,100841.6616,90.0094,0.95703,357.2123,289.6242,0,0,7.951
7.9,7.5027,5.2505,100817.6127,91.3005,0.96577,357.4178,289.6252,0,0,8.3434
7.03,7.3902,5.1975,100798.4844,92.3351,0.97656,357.2122,289.6193,0,0,8.4233
7.4,7.2777,5.1339,100787.1587,92.9371,0.98776,356.4032,289.6043,0,0,7.9899
9.5,7.1616,5.0606,100782.4321,93.2294,0.98284,355.1264,289.582,0,0,7.1478
8.39,7.0357,4.9785,100782.0793,93.4095,0.94158,353.6072,289.555,0,0,6.0863
8.15,6.8925,4.8869,100783.875,93.6748,0.84375,352.0816,289.5261,0,0,5.0027
9.4,6.727,4.7844,100786.1338,94.1808,0.68246,350.7371,289.4978,0,0,4.0472
8.44,6.5504,4.6749,100789.3287,94.9142,0.50418,349.518,289.4731,0,0,3.1516
9.06,6.379,4.5646,100794.4726,95.8194,0.3974,348.3038,289.4549,0,0,2.189
9.65,6.2301,4.4608,100802.5781,96.841,0.3974,346.9699,289.4461,0,0,1.0292
6.849339108,6.1122,4.3657,100814.1933,97.9056,0.4433,345.415,289.4473,0,0,359.5899
3.9,5.9943,4.2598,100828.0068,98.868,0.63911,343.6285,289.4491,0,0,357.9651
2.43,5.8342,4.1178,100842.2428,99.5653,0.84935,341.5839,289.44,0,0,356.2638
3.54,5.5885,3.9151,100855.125,99.8344,1,339.186,289.4082,0,0,354.553
4.2,5.2266,3.6384,100865.4092,99.5634,1,336.2654,289.349,0,0,352.8289
3.78,4.7745,3.3178,100873.9779,98.845,0.97552,332.7194,289.2858,0,0,350.9576
2.57,4.2732,2.993,100882.2451,97.8229,0.85729,328.5496,289.2489,0,0,348.7657
1.86,3.7647,2.7007,100891.625,96.6409,0.71875,323.9587,289.2686,56.0106,0,346.0583
1.33,3.2871,2.4639,100903.0795,95.4299,0.5927,319.4376,289.3667,86.0818,0,342.6809
0.82,2.857,2.2697,100915.7613,94.2697,0.49202,315.4841,289.5319,122.069,0,338.7241
-0.4,2.4815,2.0958,100928.3711,93.2275,0.42463,312.5417,289.7444,162.1585,0,334.5231
-0.39,2.1618,1.9205,100939.6094,92.3701,0.39844,311.0392,289.9842,204.5367,0,330.7359
-0.39,1.8904,1.7278,100948.4797,91.7336,0.41714,311.3007,290.2361,247.8689,0,328.1467
-0.39,1.6499,1.5158,100955.1976,91.2294,0.46754,312.962,290.5035,292.7375,0,326.5004
-0.36,1.4265,1.2854,100960.2815,90.7376,0.53222,315.2782,290.7943,340.204,0,324.7539
-0.39,1.2123,1.0345,100964.25,90.1385,0.59375,316.9455,291.1162,391.33,0,320.9941
-0.4,1.0123,0.75802,100967.3973,89.339,0.63998,315.427,291.4595,445.9422,0,312.1972
-0.4,0.85767,0.46244,100969.1212,88.3521,0.67981,304.7529,291.7426,498.9288,0,295.5007
0,0.81796,0.25347,100968.595,87.2177,0.72739,253.8735,291.8663,543.9433,0,270.3289
-0.4,0.96015,0.47369,100964.9922,85.9754,0.79688,194.1786,291.7313,574.6389,0,244.135
-0.4,1.2729,0.89629,100957.7851,84.6844,0.89329,179.5271,291.2827,586.8882,0,224.7699
-0.41,1.7022,1.3648,100947.6409,83.4813,0.9851,174.7468,290.6436,585.4396,0,212.1973
-0.41,2.2037,1.8364,100935.526,82.5221,1,172.7061,289.9811,577.2603,0,203.7836
-0.41,2.7498,2.2812,100922.4063,81.9626,0.99219,171.7213,289.4627,569.3177,0,197.6782
-0.4,3.3217,2.6771,100908.8705,81.8723,0.84277,171.212,289.2131,567.5872,0,192.9573
-0.41,3.9039,3.0244,100893.9977,81.9735,0.6259,170.8813,289.1867,574.076,0,189.4303
-0.36,4.4775,3.329,100876.4893,81.9018,0.40077,170.5684,289.2952,589.7993,0,187.0142
-0.37,5.0222,3.597,100855.0469,81.2928,0.22656,170.1748,289.4506,615.7722,0,185.6387
-0.21,5.5285,3.8395,100828.8985,79.8945,0.14861,169.6612,289.5827,651.7339,0,185.1437
-0.09,6.0314,4.0872,100799.379,77.9034,0.15682,169.1226,289.6932,692.3193,0,184.9871
0.09,6.5779,4.3756,100768.3497,75.6284,0.22724,168.6752,289.8023,730.8869,0,184.7015
9.754596116,7.2161,4.7397,100737.6719,73.3782,0.33594,168.4174,289.9296,760.7955,0,183.972
11.76108941,7.9785,5.2027,100708.8023,71.4332,0.45855,168.3652,290.0894,776.2956,0,182.7084
13.99312896,8.8266,5.7408,100681.579,69.9594,0.56909,168.3333,290.2719,775.204,0,181.2001
16.29596426,9.7016,6.3181,100655.4353,69.0946,0.64118,168.1506,290.4617,756.2297,0,179.6962
18.50800205,10.5421,6.8995,100629.8047,68.9763,0.64844,167.7023,290.6434,718.0811,0,178.3326
20.50186264,11.2997,7.4556,100604.3435,69.6536,0.57763,167.0171,290.8045,661.5535,0,177.2166
22.30544325,11.985,7.9786,100579.6,70.8215,0.46819,166.5299,290.9452,595.7872,0,176.5743
23.98296006,12.6224,8.4645,100556.3456,72.0862,0.3727,166.6686,291.0689,532.0089,0,176.6359
25.61073564,13.2409,8.9115,100535.3516,73.0541,0.34375,167.7794,291.1787,481.4456,0,177.6022
27.24772256,13.8629,9.322,100517.4196,73.4601,0.41477,170.0114,291.2781,451.6993,0,179.525
28.78522699,14.4471,9.6841,100503.4723,73.5523,0.54254,172.9373,291.3709,435.8744,0,182.0145
30.04612801,14.9262,9.9722,100494.4627,73.7075,0.66466,176.1015,291.4612,423.4506,0,184.6823
30.81461705,15.2182,10.1475,100491.3438,74.3024,0.71875,179.1581,291.5529,403.9078,0,187.2514
30.92778495,15.2612,10.1767,100494.7061,75.5731,0.66209,181.8975,291.648,369.5345,0,189.5657
30.55406768,15.1192,10.0953,100503.6907,77.1937,0.53062,184.352,291.7397,323.8548,0,191.6459
29.94769825,14.8888,9.9583,100517.076,78.6979,0.37993,186.5466,291.8194,273.202,0,193.491
29.36212013,14.6663,9.8205,100533.6406,79.6194,0.26563,188.4436,291.8784,223.9089,0,195.0377
28.98261288,14.5221,9.7232,100552.0193,79.6154,0.22995,189.9624,291.9095,181.005,0,196.1971
28.73680166,14.4287,9.6545,100570.2718,78.8388,0.26175,191.0347,291.9134,144.305,0,196.9582
28.49467497,14.3367,9.5903,100586.3142,77.5661,0.3365,191.613,291.8921,112.32,0,197.3493
28.13095859,14.1985,9.5083,100598.0625,76.0738,0.42969,191.6569,291.8479,83.5611,0,197.4076
27.56353997,13.9829,9.3943,100604.2136,74.6031,0.52112,191.185,291.7838,57.0255,0,197.1957
26.86295168,13.7167,9.258,100606.5873,73.2544,0.60792,190.465,291.7066,33.6548,0,196.8835
26.13578209,13.4404,9.1135,100607.7847,72.0928,0.69154,189.8437,291.6238,14.8767,0,196.6813
25.48783003,13.1942,8.9724,100610.4063,71.1833,0.77344,189.6932,291.5429,0,0,196.8189
25.00120804,13.0093,8.8442,100616.4887,70.568,0.85172,190.3116,291.471,0,0,197.4823
24.65854614,12.8791,8.731,100625.8114,70.1962,0.91108,191.6127,291.413,0,0,198.6247
24.41773537,12.7876,8.6338,100637.5898,69.9944,0.93287,193.3984,291.3732,0,0,200.1315
24.23561399,12.7184,8.5519,100651.0391,69.8889,0.89844,195.4577,291.356,0,0,201.8851
24.06296714,12.6528,8.4802,100665.4878,69.8233,0.7976,197.5799,291.3627,0,0,203.7621
23.84478995,12.5699,8.4062,100680.7177,69.8101,0.65402,199.5889,291.3829,0,0,205.6084
23.51476075,12.4445,8.3133,100696.624,69.8788,0.49984,201.3234,291.4034,0,0,207.2689
22.99760974,12.248,8.1825,100713.1016,70.059,0.36719,202.626,291.4108,0,0,208.5927
22.24780657,11.9631,8.0017,100729.7869,70.3341,0.28308,203.3623,291.395,0,0,209.4541
21.36641281,11.6282,7.7918,100745.2815,70.5017,0.25409,203.5037,291.3593,0,0,209.8328
20.49817811,11.2983,7.5841,100757.9284,70.3132,0.28164,203.0342,291.31,0,0,209.7185
19.7936421,11.0306,7.4125,100766.0703,69.5198,0.36719,201.9406,291.2535,0,0,209.0986
11.9,10.8646,7.302,100768.5125,67.991,0.50683,200.2736,291.1927,0,0,208.02
10.6,10.7587,7.2332,100765.9092,66.0682,0.67533,198.251,291.1166,0,0,206.7038
17.31,10.6479,7.1726,100759.3766,64.2109,0.8421,196.1182,291.0108,0,0,205.4036
16.43,10.4631,7.0826,100750.0313,62.8786,0.97656,194.0899,290.8606,0,0,204.3532
11.62,10.1585,6.9359,100738.8732,62.3921,1,192.3152,290.6597,0,3.13E-05,203.7171
16.25,9.7931,6.7599,100726.4373,62.5169,1,190.8105,290.4344,0,7.25E-05,203.4241
17.13,9.4533,6.5959,100713.1421,62.8801,1,189.5998,290.219,0,0.00011369,203.3501
16.92,9.2266,6.486,100699.4063,63.1084,0.96094,188.742,290.0479,0,0.00014496,203.3573
9.73,9.1759,6.4612,100685.5842,62.9319,0.84361,188.2825,289.9464,0,0.00015904,203.3158
5.13,9.2656,6.509,100671.7743,62.493,0.7196,188.1379,289.9032,0,0.00015953,203.1983
4.07,9.435,6.6066,100658.0108,62.0371,0.84376,188.1751,289.8979,0,0.00015274,203.0084
2.36,9.6238,6.7312,100644.3281,61.8097,0.84376,188.2567,289.9102,0,0.00014496,202.7492
2.54,9.7867,6.864,100630.7713,61.9911,0.84376,188.2844,289.9237,0,0.00014117,202.4248
16.92128274,9.9392,7.0014,100617.4286,62.5,0.84376,188.2895,289.9378,0,0.00014151,202.0583
17.37500708,10.1116,7.1431,100604.3989,63.1899,0.89511,188.3311,289.9562,0,0.00014285,201.6802
17.96084838,10.3342,7.2895,100591.7813,63.9144,1,188.4635,289.9822,0,0.00014496,201.3234
18.72091562,10.623,7.4374,100579.7456,64.5726,1,188.7457,290.0186,0,0.00014603,201.0405
19.54993633,10.938,7.572,100568.7459,65.2467,1,189.2687,290.0658,0,0.00014611,200.9516
20.30605585,11.2253,7.6758,100559.3068,66.0644,1,190.132,290.1231,0,0.00014562,201.1775
20.85084088,11.4323,7.7333,100551.9531,67.1535,1,191.4437,290.1901,0,0.00014496,201.8331
21.09507301,11.5251,7.7384,100547.1444,68.5827,1,193.2536,290.2655,0,0.0001446,202.9703
8.75,11.537,7.7133,100545.0782,70.1837,1,195.3099,290.3451,0,0.00014524,204.3472
17.01,11.5128,7.6824,100545.887,71.7289,1,197.2647,290.4236,0,0.00014764,205.6407
25.01,11.4915,7.6633,100549.7031,72.991,1,198.7435,290.496,0,0.00015259,206.5081
21.86,11.4958,7.6616,100556.6723,73.8646,1,199.4845,290.5574,0,0.00016078,206.7156
26.03,11.4958,7.6512,100566.994,74.7325,1,199.7435,290.6051,0,0.00017274,206.5267
32.67,11.4501,7.6012,100580.8812,76.0997,1,199.9114,290.6363,0,0.00018893,206.3291
29.61,11.3166,7.4816,100598.5469,78.4714,1,200.3893,290.6485,0,0.00020981,206.5135
27.12,11.0772,7.2816,100619.6906,82.0846,1,201.4681,290.6415,0,0.00023897,207.3503
22.49,10.8055,7.0595,100641.9593,86.1055,1,202.8567,290.6239,0,0.00029247,208.5266
22.31,10.5927,6.8865,100662.4867,89.4324,1,204.029,290.6068,0,0.00038953,208.8715
23.06,10.5235,6.8286,100678.4063,90.9636,1,204.3658,290.6011,0,0.00054932,208.8847
22.71,10.651,6.926,100687.9606,89.9578,1,203.4903,290.6143,0,0.00078581,208.7887
23.66,10.9005,7.1153,100693.8278,87.1146,1,202.0146,290.6396,0,0.0010921,207.2301
20.61,11.1582,7.3022,100699.7948,83.4937,1,200.712,290.6665,0,0.001456,205.7451
20.04,11.2984,7.3848,100709.6484,80.1551,1,200.2246,290.6847,24.3822,0.0018654,204.9136
20.55,11.2328,7.2959,100725.8731,77.9347,1,200.9199,290.6865,40.1647,0.0023036,205.0736
28.28,11.043,7.1138,100745.7421,76.7726,1,202.2168,290.6755,58.2343,0.0027363,205.8164
28.95,10.8523,6.9476,100765.2265,76.3849,1,203.2165,290.6576,75.6158,0.0031246,206.53
31.03,10.779,6.8997,100780.2969,76.488,1,202.8899,290.6391,89.3339,0.0034294,206.5403
33.18,10.9013,7.0425,100788.2385,76.8863,1,200.6174,290.6244,97.4766,0.0036236,205.3955
35.22,11.134,7.3047,100791.5934,77.7369,1,197.3304,290.6111,102.386,0.0037258,203.5768
20.61503055,11.3427,7.5611,100794.218,79.2857,1,194.1189,290.5949,107.4673,0.0037667,201.7222
34.77,11.3801,7.6614,100799.9688,81.7779,1,191.7302,290.5718,116.1261,0.0037766,200.3441
31.71,11.1349,7.4878,100811.6282,85.2898,1,190.5602,290.5389,130.264,0.0037833,199.7873
18.86040164,10.676,7.1137,100827.6833,89.2187,1,190.3946,290.4982,145.768,0.0038046,200.0123
30.91,10.1232,6.6677,100845.5471,92.7929,1,190.9869,290.4532,153.1414,0.0038558,200.9447
28.49,9.5999,6.2814,100862.6328,95.2403,1,192.0704,290.4074,158.4072,0.003952,202.5086
27.97,9.2085,6.0561,100876.4818,95.9616,1,193.2904,290.3648,146.4948,0.0041028,204.5267
27.64,8.9622,5.9722,100885.1492,95.0474,1,194.4533,290.3314,126.5959,0.0042944,206.6595
29.17,8.8455,5.9799,100886.8181,92.7611,1,195.4539,290.314,106.2083,0.0045075,208.5007
29.04,8.8363,6.029,100879.6719,89.3661,1,196.2327,290.3194,92.8294,0.0047226,209.6495
23.62,8.9091,6.0776,100862.9809,85.2539,1,196.8118,290.3514,92.2426,0.0049246,209.8897
15.75,9.0355,6.1185,100840.3636,81.3302,1,197.3994,290.4026,103.3728,0.0051159,209.5976
21.16,9.1877,6.1538,100816.5255,78.6288,1,198.2412,290.4629,123.4307,0.0053032,209.2847
11.64,9.3368,6.1873,100796.1719,78.1837,1,199.577,290.5222,149.6267,0.0054932,209.432
7.23,9.4563,6.2218,100782.3785,80.5951,1,201.5163,290.5712,179.2398,0.0056889,210.3411
10.08,9.525,6.2417,100771.702,84.7283,1,203.6852,290.6042,209.823,0.0058783,211.7169
10.6,9.5199,6.2207,100759.069,89.0151,1,205.6242,290.6162,238.9974,0.0060459,213.1505
1.19,9.4115,6.126,100739.4063,91.887,1,206.8978,290.6024,264.3844,0.006176,214.2551
1.22,9.1837,5.9377,100709.5465,92.2601,1,207.1626,290.562,284.4269,0.0062578,214.7229
3.74,8.8924,5.7017,100673.9457,90.9874,1,206.4999,290.5102,300.8544,0.0063001,214.5798
3.66,8.6145,5.4834,100638.9658,89.4066,1,205.1076,290.4722,316.2178,0.0063166,213.9282
6.32,8.4283,5.3487,100610.9688,88.855,1,203.2761,290.4725,333.0683,0.006321,212.9023
7.96,8.3902,5.3431,100594.5816,90.2817,1,201.3809,290.4725,352.0236,0.0063256,211.6797
7.14,8.4703,5.4391,100587.492,93.0824,1,199.6091,290.5203,365.9679,0.0063378,210.3882
10.28,8.6159,5.5905,100585.6524,96.2643,1,198.0231,290.5714,365.8518,0.0063635,209.1133
10.92,8.7741,5.7512,100585.0156,98.8345,1,196.6169,290.6041,342.6261,0.0064087,207.9056
8.66,8.8997,5.8842,100582.4824,100.0658,1,195.3299,290.6034,291.2651,0.0064769,206.776
9.22,8.982,5.9887,100578.7466,100.2928,1,194.0555,290.5797,222.8373,0.0065616,205.6923
16.01,9.0191,6.0732,100575.4499,100.1155,1,192.6919,290.5501,152.4345,0.0066537,204.6154
20.46,9.0095,6.1475,100574.2344,100.1338,1,191.1498,290.5315,95.1489,0.0067444,203.5066
15.37,8.9552,6.218,100576.252,100.7212,1,189.3932,290.5352,62.1575,0.0068258,202.3263
17.05,8.8708,6.2742,100580.6956,101.3446,1,187.5512,290.5496,48.9781,0.0068952,201.0362
12.03,8.7746,6.2994,100586.2679,101.2443,1,185.7718,290.5576,47.2139,0.0069512,199.6044
14.75,8.6852,6.2751,100591.6719,99.6606,1,184.182,290.542,48.4678,0.0069923,198.0075
11.38,8.6195,6.1896,100596.0314,96.105,0.87721,182.8851,290.4909,46.02,0.007018,196.2721
14.07,8.5835,6.0659,100600.1547,91.1738,0.70926,181.9489,290.4136,39.8597,0.0070308,194.5867
12.62,8.5775,5.9358,100605.271,85.7342,0.52848,181.4661,290.3247,31.653,0.0070338,193.1838
19.83,8.599,5.8319,100612.6094,80.6537,0.36719,181.5556,290.2388,23.0661,0.0070305,192.2923
12.2,8.6451,5.7816,100623.0636,76.6131,0.25072,182.2714,290.1679,15.5027,0.0070243,192.048
9.26,8.7158,5.7863,100636.1855,73.5466,0.17656,183.3871,290.1141,9.3156,0.0070197,192.2446
9.74,8.8127,5.84,100651.1912,71.2019,0.13521,184.5913,290.0768,4.595,0.0070214,192.593
11.81,8.9373,5.9341,100667.2969,69.3267,0.11719,185.58,290.0557,0,0.0070343,192.8121
8.42,9.0822,6.0525,100683.8581,67.7541,0.11491,186.1726,290.048,0,0.007059,192.73
8.03,9.2074,6.1557,100700.7869,66.6594,0.12845,186.5921,290.0431,0,0.0070761,192.5547
7.47,9.2648,6.1993,100718.1348,66.3033,0.1598,187.1517,290.0279,0,0.0070783,192.5718
8.73,9.2065,6.1405,100735.9531,66.9466,0.21094,188.1765,289.9896,0,0.0070343,193.0653
5.79,8.9992,5.9516,100754.1169,68.7261,0.28292,189.9689,289.9183,0,0.0069441,194.2835
3.02,8.6618,5.6558,100771.7959,71.2827,0.37311,192.5544,289.8172,0,0.0068969,196.2319
2.51,8.2269,5.2885,100787.9831,74.1333,0.47791,195.9022,289.6924,0,0.006871,198.8786
1.37,7.7271,4.8838,100801.6719,76.7949,0.59375,199.9679,289.5502,0,0.0070343,202.2068
0.58,7.1928,4.4737,100812.2845,78.8846,0.71555,204.7727,289.4004,0,0.0073706,206.2727
0.42,6.654,4.1003,100820.9594,80.4205,0.83224,210.81,289.267,0,0.0075413,211.4848
5.45,6.1585,3.8227,100829.2639,81.5211,0.93124,218.6171,289.1773,0,0.0076435,218.4166
5.32,5.7831,3.7168,100838.7656,82.3044,1,228.2451,289.1588,0,0.0070343,227.5997
4.32,5.5752,3.8022,100850.5461,82.921,1,238.5675,289.2226,0,0.0057793,238.8277
6.82,5.3068,3.8251,100863.7436,83.6489,1,248.22,289.3139,0,0.0046819,250.9038
7.12,4.6412,3.456,100877.0107,84.7982,1,258.7799,289.3614,0,0.0047607,265.1319
0,3.4351,2.4794,100889,86.679,1,278.5761,289.2939,0,0.0070343,290.4076
0,3.1081,1.8525,100898.5945,89.4569,1,342.0321,289.0675,0,0.012086,348.8243
15.89,5.6674,3.8121,100905.5996,92.719,1,29.1067,288.7465,0,0.018754,28.4115
17.44,9.0324,6.4699,100910.0509,95.9081,1,41.5225,288.4227,0,0.025444,41.3297
19.1,11.8181,8.6742,100911.9844,98.4668,1,45.5839,288.1879,0,0.03056,45.9236
17.14,13.3611,9.9122,100911.5903,99.9499,1,46.3899,288.1079,0,0.032936,46.863
27.19613905,13.8433,10.3163,100909.6766,100.3607,1,45.7598,288.146,0,0.033141,46.1252
26.72951882,13.666,10.182,100907.2059,99.8149,1,44.4847,288.2395,0,0.032171,44.6416
25.57020574,13.2255,9.8028,100905.1406,98.428,1,43.1661,288.3257,0,0.031025,43.1538
24.54511506,12.836,9.419,100904.189,96.3667,1,42.3813,288.3555,0,0.030492,42.3688
23.79320644,12.5503,9.0964,100904.0417,94.002,1,42.0461,288.3326,0,0.030518,42.1791
16.63,12.3627,8.8611,100904.1354,91.7562,1,41.8436,288.2742,0,0.03084,42.196
15.04,12.2693,8.7405,100903.9063,90.0514,1,41.4137,288.1976,0,0.031197,41.9907
14.75,12.2623,8.7489,100902.9861,89.2287,1,40.4895,288.1179,0,0.03138,41.2386
18.04,12.314,8.8422,100901.7873,89.304,1,39.2236,288.0431,0,0.031407,40.0818
22.46,12.3901,8.9598,100900.9175,90.2122,1,37.8549,287.9789,0,0.031353,38.7763
30.13,12.4521,9.0381,100900.9844,91.8881,1,36.5795,287.9313,0,0.031292,37.561
27.93,12.4634,9.0258,100902.4535,94.1957,1,35.5225,287.9044,0,0.031282,36.6119
25.18,12.4102,8.9287,100905.2222,96.7156,1,34.6773,287.8957,0,0.031318,35.9239
22.32,12.2858,8.7679,100909.0458,98.9577,1,34.0244,287.9007,0,0.031382,35.453
19.62,12.0843,8.5644,100913.6797,100.4317,1,33.5587,287.9151,0,0.031452,35.1606
20.44,11.8109,8.3422,100918.9845,100.8098,1,33.2787,287.9335,0,0.031514,35.0102
22.98,11.5133,8.1347,100925.2428,100.4129,1,33.1554,287.947,0,0.031569,34.9598
24.21,11.2498,7.9778,100932.8426,99.7242,1,33.1503,287.9453,0,0.031624,34.9644
23.19,11.0787,7.9077,100942.1719,99.227,1,33.2183,287.9186,0,0.031685,34.9745
21.58,11.0324,7.9399,100953.6046,99.2699,1,33.278,287.8617,0,0.031756,34.9226
21.99,11.0393,8.0081,100967.4589,99.6629,1,33.133,287.7895,0,0.031834,34.6847
22.16,11.0024,8.0257,100984.0388,100.0817,1,32.5626,287.7219,0,0.03191,34.1199
22.53,10.8268,7.9087,101003.6484,100.2016,1,31.3142,287.6787,0,0.031979,33.0618
27.18,10.4608,7.6132,101026.1575,99.7671,1,29.1691,287.6742,0,0.032034,31.3722
27.58,10.0113,7.2367,101049.698,98.7978,1,26.4302,287.7085,0,0.032077,29.2781
25.47,9.6161,6.9007,101071.9676,97.382,1,23.7365,287.7425,0,0.032109,27.2313
22.05,9.4008,6.7101,101090.6641,95.6082,1,22.0253,287.7875,15.5667,0.032131,25.8674
15.65748673,9.459,6.7294,101104.0363,93.6063,1,22.0992,287.8234,29.4005,0.032146,25.7233
24.81,9.6701,6.9057,101112.5391,91.6708,1,23.5,287.8478,47.5921,0.032155,26.5046
21.55,9.9674,7.1597,101117.1786,90.138,1,25.3993,287.8603,68.9226,0.032159,27.6749
21.5,10.2216,7.4055,101118.9609,89.344,1,27.091,287.8608,92.1733,0.032162,28.7686
23.08,10.339,7.5662,101118.963,89.5149,1,28.1498,287.8507,116.1063,0.032163,29.4888
19.99,10.328,7.6345,101118.5449,90.4376,1,28.6748,287.838,139.4076,0.032166,29.8781
20.4,10.2245,7.624,101119.1375,91.7889,1,28.8402,287.8323,160.7445,0.032171,30.031
